global_reconstruction_error
0.1953001767396927
0.18732891976833344
0.19260740280151367
0.17806342244148254
0.18520455062389374
0.18996360898017883
0.18486826121807098
0.18250063061714172
0.5789230465888977
1.7855896949768066
1.7992944717407227
1.8004761934280396
1.7865885496139526
1.7829973697662354
1.785325288772583
1.7856266498565674
1.7839175462722778
1.7888450622558594
1.438037633895874
0.18681901693344116
0.17963676154613495
0.17470967769622803
0.18463610112667084
0.18802578747272491
0.1929338276386261
0.18814967572689056
0.20057889819145203
0.19736196100711823
0.19142653048038483
0.18999694287776947
0.19423124194145203
0.19643977284431458
0.1968035250902176
0.19792529940605164
0.2000414878129959
0.20011655986309052
0.18906699120998383
0.1847730129957199
0.18748188018798828
0.1957419216632843
0.1807849109172821
0.18840369582176208
0.17757046222686768
0.1742226630449295
0.17734748125076294
0.18312963843345642
1.1115084886550903
3.8533132076263428
3.849168539047241
3.8550772666931152
3.874398708343506
3.874401092529297
3.869323253631592
3.8665201663970947
3.865893840789795
3.863027572631836
3.30230975151062
0.19706150889396667
0.2028728872537613
0.19234700500965118
0.18691858649253845
0.18659217655658722
0.19583141803741455
0.18240821361541748
0.18799346685409546
0.1868441104888916
0.19229638576507568
0.20554274320602417
0.19652561843395233
0.19011124968528748
0.19976681470870972
0.18775036931037903
0.18794535100460052
0.19816026091575623
0.24973656237125397
1.6540602445602417
1.6665780544281006
1.6560527086257935
1.6602157354354858
1.6714122295379639
2.452404260635376
3.919260025024414
3.9134671688079834
3.9085357189178467
3.884915351867676
2.4259071350097656
2.420851707458496
2.4213368892669678
2.4250545501708984
2.4114627838134766
1.9483792781829834
0.1645091474056244
0.1724368929862976
0.17241570353507996
0.172578826546669
0.17953996360301971
0.18231603503227234
0.18818403780460358
0.18904276192188263
0.20813852548599243
0.2100764364004135
0.20671775937080383
0.2010039985179901
0.2047092318534851
0.20414923131465912
0.19935844838619232
0.1924465298652649
0.19223430752754211
0.19799846410751343
0.1758209466934204
0.17056617140769958
0.17060087621212006
0.17748259007930756
0.17841704189777374
0.21016162633895874
0.8377859592437744
4.09511137008667
3.7852706909179688
3.7799177169799805
3.7946624755859375
3.7864811420440674
3.7795772552490234
3.770012140274048
3.778355121612549
3.7673494815826416
3.324617624282837
0.19122707843780518
0.18150153756141663
0.18904823064804077
0.17860053479671478
0.1879790723323822
0.19478680193424225
0.19340628385543823
0.19578199088573456
0.20118211209774017
0.18211857974529266
0.1935092806816101
0.19383859634399414
0.19381998479366302
0.1914667934179306
0.19757859408855438
0.18506871163845062
0.1952078938484192
0.18078885972499847
0.18636347353458405
0.1955445557832718
0.20136822760105133
0.19691139459609985
0.19896067678928375
0.19371895492076874
0.19731099903583527
0.20273400843143463
0.21147845685482025
0.22010275721549988
0.21635021269321442
0.21577085554599762
0.20203126966953278
0.20087788999080658
0.19645100831985474
0.6490690112113953
2.7795162200927734
5.929111480712891
5.910900592803955
5.9016008377075195
5.902919292449951
5.899028301239014
5.897552490234375
5.903663158416748
5.913022518157959
5.602402687072754
3.91768741607666
0.183796226978302
0.18995213508605957
0.19192492961883545
0.202484130859375
0.20029768347740173
0.2073146551847458
0.20764347910881042
0.19419021904468536
0.19671541452407837
0.1885346919298172
0.19224925339221954
0.20155559480190277
0.19584156572818756
0.19079044461250305
0.1936662793159485
0.1954347789287567
0.18860264122486115
0.17983858287334442
0.19115684926509857
0.18662376701831818
0.19254429638385773
0.1880791336297989
0.19225312769412994
0.18963730335235596
0.18406599760055542
0.17725515365600586
0.17884162068367004
0.17880535125732422
0.1694447100162506
0.31799668073654175
2.1775410175323486
6.910661697387695
6.920843601226807
6.924688816070557
6.932746410369873
6.933716297149658
6.93049955368042
